first_name,log_labor_income,female,female_pred,R
karolina,7.313220387090301,NA,1,0
elsa,7.313220387090301,NA,1,0
ada,7.313220387090301,NA,0,0
georg,8.852235835227855,NA,0,0
augusta,7.791522819150732,NA,1,0
knut,8.478452363099807,NA,0,0
ernst,9.431081038674082,NA,0,0
hilda,7.371489295214277,NA,1,0
hilda,8.006367567650246,NA,1,0
karl,8.696175846944678,NA,0,0
rickard,8.354674261918463,NA,0,0
hilma,5.298317366548036,NA,1,0
knut,8.905172985183382,NA,0,0
amanda,3.912023005428146,NA,1,0
helga,7.3395376954076745,NA,0,0
gustaf,8.573573524852344,NA,0,0
otto,8.565983355585669,NA,0,0
olof,7.61085279039525,NA,0,0
folke,9.20833836930551,NA,0,0
johan,8.880446450715093,NA,0,0
knut,8.608860379942062,NA,0,0
nils,7.590852123688581,NA,0,0
sven,7.762170607138205,NA,0,0
alma,7.313220387090301,NA,1,0
jakob,8.66561319653451,NA,0,0
erik,7.828038032125829,NA,0,0
karl,7.600902459542082,NA,0,0
oskar,8.550627967502475,NA,0,0
gunnar,8.294049640102028,NA,0,0
gustaf,8.083328608786376,NA,0,0
axel,8.544808358449211,NA,0,0
frans,8.442469645220301,NA,0,0
dagmar,7.8632667240095735,NA,1,0
rolf,8.299037181613066,NA,0,0
johan,8.448914350662942,NA,0,0
elsa,8.4096079807363,NA,1,0
johan,8.632305998516742,NA,0,0
hilma,7.02108396428914,1,1,1
fridolf,8.767173396684006,NA,0,0
elin,5.768320995793772,NA,1,0
agnes,7.22983877815125,NA,1,0
iris,5.991464547107982,NA,0,0
konrad,8.29154650988391,NA,0,0
olga,8.174702882469461,1,0,1
erik,8.922658299524402,NA,0,0
johanna,6.646390514847729,NA,1,0
frans,8.318742252692399,NA,0,0
johan,8.25582842728183,NA,0,0
johan,8.316300249036848,NA,0,0
erik,7.8632667240095735,NA,0,0
carl,8.389359819906353,NA,0,0
hilda,7.313220387090301,1,1,1
august,8.373322820996535,NA,0,0
matilda,6.927557906278317,NA,1,0
anders,8.316300249036848,0,0,1
ester,6.907755278982137,NA,1,0
johanna,9.51044496442652,NA,1,0
karl,8.006367567650246,0,0,1
konrad,7.24422751560335,NA,0,0
oscar,8.496990484098719,NA,0,0
clara,7.67786350067821,NA,0,0
holger,8.03268487596762,NA,0,0
david,8.672486075822272,NA,0,0
johan,8.527143522269405,NA,0,0
karl,7.682482446534506,NA,0,0
rut,7.455876687491824,NA,0,0
gunnar,8.03268487596762,NA,0,0
hanna,8.006367567650246,NA,1,0
gunhilda,8.006367567650246,NA,0,0
johan,8.515191188745565,NA,0,0
ernst,8.29154650988391,NA,0,0
rut,7.560080465021827,NA,0,0
gustaf,7.501082124259871,NA,0,0
carl,8.484669999710677,NA,0,0
karl,8.194229304819817,NA,0,0
anna,6.606650186198215,NA,1,0
karl,7.346010209913293,NA,0,0
angusia,7.3777589082278725,NA,0,0
knut,8.569785641535407,0,0,1
nils,8.482601746646619,NA,0,0
petrus,8.294049640102028,0,0,1
erik,8.234830280442056,NA,0,0
ester,7.600902459542082,NA,1,0
johan,7.222566018822171,NA,0,0
erik,8.283999304248526,NA,0,0
rut,8.29154650988391,NA,0,0
johan,8.330863613224745,NA,0,0
anna,7.824046010856292,NA,1,0
klara,7.313220387090301,NA,1,0
eric,8.15478757276852,0,0,1
eric,8.978408314628894,NA,0,0
lilly,8.29154650988391,NA,0,0
edla,8.648221453822641,NA,1,0
jeanna,8.451053388911692,NA,0,0
karl,8.34283980427146,NA,0,0
alfred,8.655214489313613,NA,0,0
nils,8.15478757276852,NA,0,0
karl,7.799753318287247,NA,0,0
anna,7.313220387090301,NA,1,0
johan,8.294049640102028,NA,0,0
rosa,7.6544432264701125,NA,0,0
erik,8.649974302650056,NA,0,0
hildur,6.327936783729195,NA,1,0
janne,8.318742252692399,NA,0,0
fred,7.333023014386481,NA,0,0
hilda,7.414572881350589,NA,1,0
albin,8.517193191416238,0,0,1
elsa,7.090076835776092,NA,1,0
gustaf,8.52912176228151,NA,0,0
frans,8.006367567650246,NA,0,0
hilda,7.3901814282264295,NA,1,0
johan,8.276394704863307,NA,0,0
gustaf,8.601534339849989,NA,0,0
ernst,9.36134324551271,NA,0,0
hermina,7.549609165154532,NA,0,0
einar,7.762170607138205,NA,0,0
maria,4.382026634673881,NA,1,0
ragnar,8.29154650988391,NA,0,0
carl,8.984693690443855,NA,0,0
elise,6.272877006546167,NA,1,0
adolf,9.490242257109001,NA,0,0
karin,7.313220387090301,NA,1,0
ester,7.313220387090301,1,1,1
august,8.677609912822142,NA,0,0
johan,8.25582842728183,NA,0,0
robert,7.162397497355718,NA,0,0
jöns,8.387084506069217,NA,0,0
agnes,8.224163512637862,1,1,1
karl,7.745002803515839,NA,0,0
karl,8.14902386805177,NA,0,0
carl,8.56216655705897,NA,0,0
per,8.881836305004146,NA,0,0
anna,7.832014180505469,NA,1,0
anna,7.9229859587111955,1,1,1
hilma,8.21878715560148,NA,1,0
carl,10.192793306104006,NA,0,0
ingeborg,7.313220387090301,NA,1,0
emanuel,8.799360083179907,NA,0,0
anna,8.8023721336499,NA,1,0
oskar,8.56216655705897,NA,0,0
olga,8.422882511944996,NA,0,0
ernst,8.612503371220562,NA,0,0
gerda,5.393627546352362,NA,1,0
lydia,8.29154650988391,NA,0,0
gustaf,10.346248445387989,NA,0,0
alice,7.313220387090301,NA,0,0
victor,11.339286108559108,NA,0,0
mathilda,7.313220387090301,NA,0,0
nils,9.757883578677337,NA,0,0
carl,8.266164436612492,NA,0,0
carl,7.979338895262328,0,0,1
karl,9.443830215344537,NA,0,0
erik,8.612503371220562,NA,0,0
karl,7.7406644019172415,NA,0,0
tyra,7.326465613840322,NA,1,0
jules,9.558882332684727,NA,0,0
sigrid,7.313220387090301,NA,1,0
hulda,7.600902459542082,NA,1,0
signe,7.600902459542082,NA,0,0
schmuel,8.662158961666423,NA,0,0
annie,5.703782474656201,NA,1,0
john,7.090076835776092,0,0,1
hanna,8.294049640102028,NA,1,0
ernst,8.003028666384733,0,0,1
sven,9.104979856318357,NA,0,0
carl,8.987196820661973,0,0,1
carl,7.605890001053122,NA,0,0
elin,8.366370301681654,NA,1,0
sigrid,9.118225083068378,NA,1,0
helga,7.313220387090301,NA,0,0
alfhild,8.216088098632316,NA,0,0
klara,7.495541943884256,NA,1,0
nils,7.600902459542082,NA,0,0
vilhelmina,7.824046010856292,NA,0,0
marie,8.40290404501411,NA,1,0
hillevi,8.299037181613066,NA,0,0
johan,8.482601746646619,NA,0,0
karin,6.721425700790643,NA,1,0
helga,6.975413927455952,NA,0,0
herman,7.600902459542082,0,0,1
karl,7.1853870155804165,NA,0,0
karl,8.586719254064848,NA,0,0
eric,8.393894975071744,NA,0,0
harry,7.170119543449628,NA,0,0
ernst,8.451053388911692,0,0,1
knut,7.003065458786462,NA,0,0
karl,8.250620082174692,NA,0,0
karl,7.908387159290043,NA,0,0
sven,7.649692623711514,NA,0,0
berta,7.222566018822171,NA,1,0
carl,9.752664662801545,NA,0,0
anna,7.313220387090301,NA,1,0
sigfrid,10.367221568768269,NA,0,0
edit,7.313220387090301,NA,1,0
ernst,8.837826364007704,NA,0,0
erik,8.910585718290132,NA,0,0
edla,7.3777589082278725,NA,1,0
gustaf,8.501063809486354,NA,0,0
gunhild,8.484669999710677,NA,0,0
maria,7.090076835776092,NA,1,0
axel,6.684611727667927,NA,0,0
elisa,7.757906208351747,NA,0,0
edit,8.013012110368916,NA,1,0
carl,8.68946441235669,NA,0,0
johanna,7.696212639346407,NA,1,0
jenny,7.3901814282264295,NA,1,0
johan,7.847762537473608,NA,0,0
karl,7.691656822810547,NA,0,0
erik,6.214608098422191,NA,0,0
svea,7.114769448366463,NA,0,0
arvid,8.245384468120747,NA,0,0
hilda,6.380122536899765,NA,1,0
thyra,7.803843303538772,NA,0,0
wiktoria,7.930206206684683,NA,0,0
charles,8.373322820996535,NA,0,0
gustav,8.740336742730447,NA,0,0
carl,8.38022733634308,NA,0,0
bror,8.540909718033554,NA,0,0
hilma,7.731930721948486,NA,1,0
carl,8.058327306580958,NA,0,0
alva,7.52294091807237,1,0,1
linnea,7.77485576666552,1,0,1
albertina,7.402451520818244,NA,1,0
hanna,7.313220387090301,NA,1,0
johanna,6.907755278982137,1,1,1
emma,7.154615356913663,NA,1,0
gustaf,8.382518288089635,NA,0,0
per,8.422882511944996,NA,0,0
anders,8.140315540159985,NA,0,0
martin,8.623353387244627,0,0,1
gustav,9.027618735160889,NA,0,0
ester,7.081708586105575,NA,1,0
gustaf,10.466810745259872,0,0,1
gerda,7.3777589082278725,NA,1,0
nils,9.499271663828395,NA,0,0
gerda,7.313220387090301,NA,1,0
erik,10.427328113379613,NA,0,0
maria,7.3777589082278725,NA,1,0
hedvig,7.313220387090301,NA,1,0
frida,7.3395376954076745,NA,1,0
abraham,7.824046010856292,NA,0,0
ester,8.006367567650246,NA,1,0
signe,7.77485576666552,NA,0,0
aron,7.897296472595885,NA,0,0
petrus,8.387084506069217,NA,0,0
edvin,8.354674261918463,0,0,1
august,8.202482446576537,NA,0,0
gösta,7.52294091807237,NA,0,0
paul,7.090076835776092,NA,0,0
per,8.411832675758411,NA,0,0
ester,7.313220387090301,NA,1,0
elin,7.313220387090301,NA,1,0
margareta,7.313220387090301,NA,1,0
elsa,7.495541943884256,NA,1,0
hans,7.940939762327791,0,0,1
lars,7.682482446534506,NA,0,0
axel,8.326032685955079,NA,0,0
alfred,8.294049640102028,0,0,1
ernst,8.294049640102028,NA,0,0
hilda,7.783224016336037,NA,1,0
johan,8.294049640102028,NA,0,0
gustaf,8.476371196895983,NA,0,0
karl,7.1853870155804165,NA,0,0
naimi,8.086410275323782,NA,0,0
sten,7.937374696163295,NA,0,0
georg,8.440312147080279,NA,0,0
anna,7.7406644019172415,1,1,1
johan,8.429454277108231,0,0,1
august,8.237479288613633,NA,0,0
elsa,7.843848638152472,NA,1,0
carl,7.843848638152472,NA,0,0
jonas,8.07402621612406,NA,0,0
albert,8.006367567650246,NA,0,0
axel,8.003028666384733,NA,0,0
hanna,6.461468176353717,NA,1,0
hedvig,6.684611727667927,NA,1,0
nils,8.29154650988391,NA,0,0
augusta,7.3395376954076745,NA,1,0
karl,8.768729817231666,NA,0,0
karl,9.552510629712033,NA,0,0
karl,8.289037098278483,NA,0,0
anna,6.907755278982137,NA,1,0
nelly,6.684611727667927,1,0,1
hugo,8.448914350662942,NA,0,0
fredrik,8.438149984075784,NA,0,0
johanna,7.975908360165538,NA,1,0
karl,8.722580021141189,NA,0,0
erik,7.824046010856292,NA,0,0
hilmer,8.881836305004146,NA,0,0
eleonora,7.512071245835466,NA,1,0
karin,6.907755278982137,1,1,1
hilmer,8.692825760059396,NA,0,0
rut,8.006367567650246,NA,0,0
anna,7.783224016336037,NA,1,0
john,8.271292652979412,NA,0,0
georg,8.0925452638913,NA,0,0
beda,7.352441100243583,NA,0,0
ernst,8.470101583882387,NA,0,0
agnes,7.346010209913293,NA,1,0
selma,8.086410275323782,NA,1,0
vilhelm,8.457443187010464,0,0,1
elin,6.345636360828596,NA,1,0
karl,8.616133139271142,NA,0,0
ida,7.313220387090301,NA,1,0
hugo,8.85366542803745,NA,0,0
ingeborg,7.455876687491824,NA,1,0
elna,7.02108396428914,NA,0,0
carl,8.1886891244442,NA,0,0
karl,8.724207360800564,NA,0,0
john,8.679312040892672,NA,0,0
herman,8.88599431515281,NA,0,0
karl,7.371489295214277,NA,0,0
sten,8.400659375160286,NA,0,0
tor,7.886081401775745,NA,0,0
olof,8.258422462458876,NA,0,0
elin,7.306531398939505,NA,1,0
gustaf,8.006367567650246,NA,0,0
axel,8.116715624819111,NA,0,0
ebba,8.433811582477187,NA,1,0
anders,8.951569643018821,NA,0,0
ludvig,8.368693183097793,NA,0,0
maria,8.1886891244442,NA,1,0
anna,7.313220387090301,0,1,1
lars,8.25582842728183,NA,0,0
karl,9.604407435131979,NA,0,0
august,7.635303886259415,NA,0,0
arvid,8.422882511944996,NA,0,0
ernst,7.7406644019172415,NA,0,0
karl,8.57922858233569,NA,0,0
fritz,8.202482446576537,0,0,1
knut,8.459564078579602,NA,0,0
anna,7.937374696163295,NA,1,0
maria,8.146129510025405,NA,1,0
karl,8.651724084373843,NA,0,0
maria,7.549609165154532,NA,1,0
sigurd,8.446770727119691,NA,1,0
erik,8.294049640102028,NA,0,0
gösta,7.5443321080536885,NA,0,0
frans,8.196987927258897,NA,0,0
knut,8.318742252692399,0,0,1
edit,7.313220387090301,1,1,1
gustaf,8.400659375160286,NA,0,0
erik,8.446770727119691,NA,0,0
sven,8.517193191416238,NA,0,0
georgina,8.221478947267192,NA,1,0
thyra,7.982757702011113,NA,0,0
gerda,7.955074273262696,NA,1,0
ernst,8.670772279344538,NA,0,0
efraim,8.68609172787805,NA,0,0
per,8.517193191416238,NA,0,0
folke,9.615805480084347,NA,0,0
hilda,7.904703913873747,NA,1,0
august,8.457443187010464,NA,0,0
götilda,7.6638772587034705,NA,1,0
nils,7.3395376954076745,NA,0,0
anna,7.029972911706386,NA,1,0
erik,8.817297783866575,NA,0,0
carl,8.366370301681654,NA,0,0
johan,8.306472160100585,NA,0,0
otto,8.160518247477505,NA,0,0
sally,7.528331766707247,NA,0,0
gustaf,8.371010681238156,NA,0,0
amanda,8.04237800517328,1,1,1
karl,7.265429723253953,NA,0,0
anna,8.224163512637862,NA,1,0
nils,8.294049640102028,NA,0,0
brita,10.095759440183251,1,1,1
elin,7.313220387090301,NA,1,0
karl,8.393894975071744,NA,0,0
nils,7.146772179452637,NA,0,0
siv,6.887552571664617,NA,0,0
emelia,6.633318433280377,NA,1,0
karl,8.451053388911692,NA,0,0
frans,8.411832675758411,NA,0,0
carl,8.411832675758411,NA,0,0
gustaf,8.964439833539357,NA,0,0
ester,8.04237800517328,NA,1,0
hulda,7.696212639346407,NA,1,0
elin,7.600902459542082,NA,1,0
adeli,7.600902459542082,NA,0,0
maria,7.600902459542082,NA,1,0
klara,7.600902459542082,NA,1,0
ottilia,7.600902459542082,NA,0,0
josefin,7.803843303538772,NA,0,0
johan,8.40290404501411,NA,0,0
stina,7.495541943884256,NA,1,0
gustaf,8.39840965542627,NA,0,0
charlotta,8.517193191416238,NA,1,0
ester,8.006367567650246,NA,1,0
karl,8.294049640102028,NA,0,0
karl,7.8632667240095735,NA,0,0
karl,7.824046010856292,NA,0,0
viktor,8.263590432617319,NA,0,0
vanja,7.313220387090301,NA,0,0
lars,7.992944547318106,NA,0,0
frans,8.809862805379057,NA,0,0
axel,8.294049640102028,NA,0,0
helge,8.294049640102028,NA,0,0
sigrid,7.495541943884256,NA,1,0
brita,8.03268487596762,1,1,1
emma,7.7406644019172415,NA,1,0
sven,7.783224016336037,NA,0,0
ivar,8.250620082174692,NA,0,0
axel,7.783224016336037,NA,0,0
ester,7.859413154693583,NA,1,0
nils,8.444622498581403,NA,0,0
sven,8.616133139271142,NA,0,0
emma,7.7142311448490855,NA,1,0
erik,8.352318548226004,NA,0,0
helga,7.365180126021013,NA,0,0
albert,7.779048644925556,0,0,1
karl,8.213381737034572,NA,0,0
signe,7.495541943884256,NA,0,0
carl,7.600902459542082,NA,0,0
vera,6.824373670043086,1,0,1
edit,7.501082124259871,NA,1,0
ernst,9.291920358968605,NA,0,0
karl,8.207946941048617,NA,0,0
axel,8.245384468120747,NA,0,0
johan,8.207946941048617,NA,0,0
carl,8.80537513890967,NA,0,0
martin,8.707813551024888,NA,0,0
alfhild,7.299797366758161,NA,0,0
nils,8.40737832540903,NA,0,0
johan,5.991464547107982,NA,0,0
gustaf,8.517193191416238,NA,0,0
erik,8.672486075822272,NA,0,0
anna,5.480638923341991,NA,1,0
ernst,8.294049640102028,NA,0,0
erik,8.006367567650246,NA,0,0
selma,7.560080465021827,NA,1,0
sigrid,7.867105500316739,NA,1,0
viktor,8.400659375160286,NA,0,0
anna,7.886081401775745,NA,1,0
josef,9.008224187854049,NA,0,0
frans,8.160518247477505,NA,0,0
olof,8.612503371220562,NA,0,0
tage,6.984716320118266,NA,0,0
arvid,8.160518247477505,NA,0,0
signe,8.055157731819678,NA,0,0
anna,7.783224016336037,NA,1,0
fanny,8.480529207044645,NA,0,0
per,7.787382026484701,NA,0,0
gurli,7.600902459542082,NA,0,0
algot,8.11969625295725,NA,0,0
berta,8.013012110368916,NA,1,0
anna,8.048788283534199,NA,1,0
johan,8.089482474360754,NA,0,0
nils,8.045588280803528,NA,0,0
jan,8.965717788984849,NA,0,0
karl,8.347590407030058,NA,0,0
alma,8.006367567650246,NA,1,0
erika,6.659293919683638,NA,1,0
carl,7.897296472595885,NA,0,0
jenny,8.006367567650246,NA,1,0
aino,8.006367567650246,NA,0,0
adolf,8.501063809486354,NA,0,0
augusta,7.5443321080536885,NA,1,0
karl,9.033603193476129,0,0,1
tyra,7.791522819150732,NA,1,0
august,8.25582842728183,NA,0,0
leonard,8.517193191416238,0,0,1
nils,8.368693183097793,0,0,1
david,7.495541943884256,NA,0,0
carl,8.294049640102028,NA,0,0
bernt,8.15478757276852,NA,0,0
karl,8.492900498847193,NA,0,0
hildur,7.986164860332727,NA,1,0
karl,8.294049640102028,NA,0,0
erik,8.160518247477505,NA,0,0
ingeborg,7.7706452341291765,NA,1,0
sven,7.3777589082278725,0,0,1
conny,7.408530566894626,0,0,1
karl,8.639410824140487,0,0,1
sven,8.261009786023827,NA,0,0
kristina,6.396929655216146,NA,1,0
olga,7.600902459542082,1,0,1
hans,7.600902459542082,NA,0,0
axel,8.517193191416238,NA,0,0
arvid,8.517193191416238,NA,0,0
edit,8.048788283534199,NA,1,0
johan,8.294049640102028,NA,0,0
frans,8.313852267398207,NA,0,0
elin,7.299797366758161,NA,1,0
bror,8.263590432617319,NA,0,0
august,8.697846691109495,NA,0,0
anna,7.855544677915663,NA,1,0
gustaf,8.92399074475818,NA,0,0
jonas,8.27893600229198,NA,0,0
adolf,8.306472160100585,NA,0,0
judit,6.975413927455952,NA,0,0
sigurd,8.521185212685776,NA,1,0
karl,8.612503371220562,NA,0,0
ernst,8.630521876723241,NA,0,0
gustaf,7.600902459542082,NA,0,0
nils,7.600902459542082,NA,0,0
sven,7.828038032125829,NA,0,0
nils,7.649692623711514,NA,0,0
ella,7.600902459542082,NA,0,0
axel,8.632305998516742,NA,0,0
per,8.88599431515281,NA,0,0
claes,8.016317898503415,NA,0,0
karl,8.271292652979412,NA,0,0
gertrud,8.4096079807363,NA,1,0
carl,8.956737613177264,NA,0,0
karl,8.656955133791396,NA,0,0
sven,8.533066540572527,NA,0,0
adina,5.634789603169249,1,0,1
selma,7.313220387090301,NA,1,0
august,8.511175119090675,NA,0,0
ida,7.600902459542082,NA,1,0
johan,6.907755278982137,NA,0,0
jankel,8.294049640102028,NA,0,0
ellen,7.22983877815125,NA,1,0
erik,8.438149984075784,NA,0,0
august,8.006367567650246,NA,0,0
elsa,7.8632667240095735,NA,1,0
karl,8.39615486303918,NA,0,0
gustaf,8.61431990214696,NA,0,0
fanny,7.803843303538772,NA,0,0
karl,7.047517221357296,NA,0,0
valborg,7.495541943884256,1,0,1
johan,7.986164860332727,NA,0,0
emil,8.68270762989381,0,0,1
viktor,8.480529207044645,NA,0,0
göta,8.026170194946426,NA,0,0
erik,8.318742252692399,NA,0,0
erik,8.517193191416238,NA,0,0
nils,7.7406644019172415,NA,0,0
sven,7.795646536334594,0,0,1
per,8.634086942887738,NA,0,0
knut,8.681011276645632,NA,0,0
ernst,8.533066540572527,NA,0,0
arvid,8.641179171197228,NA,0,0
asta,8.022896869601457,1,0,1
erland,8.055157731819678,NA,0,0
harry,7.495541943884256,NA,0,0
greta,7.495541943884256,NA,1,0
karl,8.58110651715989,NA,0,0
matilda,7.154615356913663,NA,1,0
elna,7.07326971745971,NA,0,0
axel,8.435983135990694,0,0,1
anna,7.495541943884256,NA,1,0
john,8.294049640102028,0,0,1
carl,8.492900498847193,NA,0,0
ellen,7.1853870155804165,NA,1,0
nils,8.517193191416238,NA,0,0
johan,8.207946941048617,NA,0,0
karl,8.221478947267192,NA,0,0
mary,7.450079569807499,NA,0,0
axel,8.630521876723241,NA,0,0
axel,8.411832675758411,NA,0,0
alma,8.006367567650246,NA,1,0
elna,7.495541943884256,NA,0,0
ernst,8.513185170018698,NA,0,0
beda,8.089482474360754,NA,0,0
hugo,7.90100705199242,NA,0,0
johan,8.482601746646619,NA,0,0
sven,9.230142999272362,NA,0,0
nils,8.294049640102028,NA,0,0
carl,9.084777149000837,NA,0,0
lovisa,7.644919344958857,NA,1,0
gustaf,7.958576903813898,NA,0,0
helena,8.055157731819678,NA,1,0
rut,7.313220387090301,NA,0,0
lisa,7.3777589082278725,NA,1,0
karl,8.737131611781498,NA,0,0
stina,8.131530710604252,1,1,1
erik,8.45531778769815,0,0,1
karl,9.020389788017736,NA,0,0
john,8.006367567650246,NA,0,0
frans,8.922658299524402,NA,0,0
hilda,8.87346805533363,NA,1,0
ingeborg,8.706159290928861,NA,1,0
oskar,8.45531778769815,NA,0,0
frida,8.21878715560148,1,1,1
signe,7.649692623711514,NA,0,0
emma,8.425077902508432,NA,1,0
arthur,8.94767606249969,NA,0,0
johan,9.20432229965062,NA,0,0
berta,7.313220387090301,NA,1,0
olga,8.113726085970747,NA,0,0
julius,8.754634047431272,NA,0,0
sonja,7.313220387090301,NA,0,0
helena,7.937374696163295,NA,1,0
frida,7.700747794511798,NA,1,0
ester,8.347590407030058,NA,1,0
christian,7.620705086838262,NA,0,0
anna,7.02108396428914,NA,1,0
adelheid,9.151651375627504,NA,0,0
johan,8.210668031162976,NA,0,0
gilles,8.32117830749028,NA,0,0
johan,8.814330422638774,NA,0,0
signe,7.484368643286131,NA,0,0
annie,8.660427359502146,NA,1,0
carl,8.515191188745565,NA,0,0
anders,7.644919344958857,0,0,1
oskar,8.809862805379057,NA,0,0
anders,7.600902459542082,NA,0,0
gertrud,7.762170607138205,NA,1,0
mildor,7.828038032125829,NA,0,0
karl,8.364042011922063,NA,0,0
karl,7.313220387090301,NA,0,0
gunhild,7.170119543449628,1,0,1
august,8.323608442343572,NA,0,0
nils,8.411832675758411,NA,0,0
margareta,8.006367567650246,NA,1,0
gustaf,8.649974302650056,NA,0,0
hildur,7.659171367666058,NA,1,0
anna,8.199738960630786,NA,1,0
oskar,8.294049640102028,NA,0,0
johan,8.210668031162976,NA,0,0
oskar,8.1886891244442,NA,0,0
karl,8.540909718033554,NA,0,0
ernst,8.751474487140904,NA,0,0
amanda,7.803843303538772,NA,1,0
otto,8.536995818712418,NA,0,0
jonas,8.465899897028686,NA,0,0
karl,8.006367567650246,NA,0,0
sigfrid,8.670772279344538,NA,0,0
signe,6.684611727667927,NA,0,0
carl,8.517193191416238,0,0,1
herman,7.4673710669175595,0,0,1
anna,6.214608098422191,NA,1,0
bror,8.741935464094144,NA,0,0
erik,7.600902459542082,NA,0,0
axel,8.607033895416027,NA,0,0
carl,8.584851839890053,NA,0,0
ernst,7.9229859587111955,0,0,1
axel,8.40737832540903,0,0,1
johan,8.677609912822142,NA,0,0
anna,8.183118079394745,NA,1,0
hilding,7.600902459542082,NA,0,0
carl,8.651724084373843,NA,0,0
jules,7.313220387090301,NA,0,0
jenny,8.064636475774222,NA,1,0
johan,8.494947582468917,NA,0,0
karl,8.1886891244442,NA,0,0
elsa,7.3777589082278725,NA,1,0
margareta,7.912056888179006,NA,1,0
augusta,5.560681631015528,NA,1,0
martin,8.586719254064848,NA,0,0
clas,8.465899897028686,NA,0,0
ida,7.605890001053122,NA,1,0
karl,8.375629627094451,NA,0,0
sven,7.122866658599083,NA,0,0
eva,7.855544677915663,NA,1,0
artur,8.400659375160286,0,0,1
sven,8.699514748210191,NA,0,0
karl,8.517193191416238,NA,0,0
gustaf,8.11969625295725,NA,0,0
judith,6.946975992135418,NA,0,0
edit,8.101677747454572,NA,1,0
augusta,7.727535110475448,NA,1,0
emil,8.605204068738951,NA,0,0
august,8.68777949199177,NA,0,0
märta,7.996317231796746,NA,1,0
johan,8.361708288575842,NA,0,0
elof,8.1886891244442,NA,0,0
anna,6.907755278982137,NA,1,0
erik,8.245384468120747,NA,0,0
karl,8.40290404501411,0,0,1
karl,8.442469645220301,NA,0,0
agnes,8.006367567650246,NA,1,0
elsa,7.4205789054108005,1,1,1
karl,8.294049640102028,NA,0,0
johan,8.035926369891792,NA,0,0
bernhard,7.989560449333865,NA,0,0
algot,8.294049640102028,NA,0,0
ture,8.166216268592143,NA,0,0
sally,7.222566018822171,NA,0,0
carl,8.672486075822272,0,0,1
anna,7.600902459542082,NA,1,0
elsa,7.495541943884256,NA,1,0
ebba,7.600902459542082,NA,1,0
augusta,8.006367567650246,NA,1,0
karl,8.32117830749028,NA,0,0
olga,7.313220387090301,NA,0,0
karl,8.191463051326927,NA,0,0
johan,8.691146498539675,NA,0,0
carl,8.294049640102028,NA,0,0
johanna,6.907755278982137,NA,1,0
hulda,7.3777589082278725,NA,1,0
emil,8.459564078579602,NA,0,0
helga,7.600902459542082,NA,0,0
hildur,7.495541943884256,NA,1,0
signe,7.495541943884256,NA,0,0
sven,8.294049640102028,NA,0,0
johan,8.584851839890053,NA,0,0
erik,8.994668835500674,0,0,1
ellen,8.157657015196472,NA,1,0
iris,8.070906088787819,NA,0,0
mattias,8.226840890408578,0,0,1
sven,8.592300663903043,NA,0,0
evert,8.575462099540212,NA,0,0
knut,8.575462099540212,NA,0,0
karl,8.237479288613633,NA,0,0
hulda,7.955074273262696,NA,1,0
karl,7.762170607138205,NA,0,0
auroracecilia,6.476972362889683,NA,0,0
saga,7.8160138391590275,NA,0,0
ludvig,8.37793112408273,NA,0,0
karl,8.901094121608562,NA,0,0
adolf,8.476371196895983,NA,0,0
johan,8.554488976159934,NA,0,0
lars,7.495541943884256,NA,0,0
amanda,8.160518247477505,NA,1,0
per,8.699514748210191,NA,0,0
ida,7.696212639346407,NA,1,0
erik,7.3777589082278725,0,0,1
henrik,8.584851839890053,NA,0,0
eric,8.294049640102028,NA,0,0
carl,8.628734566149145,NA,0,0
anna,7.600902459542082,NA,1,0
thure,8.468002947225466,NA,0,0
per,8.294049640102028,NA,0,0
carl,9.045465728785949,NA,0,0
johanna,7.528331766707247,NA,1,0
olivia,7.926602599181384,NA,1,0
johan,8.294049640102028,NA,0,0
karl,8.701180027529253,NA,0,0
ragnhild,7.649692623711514,NA,0,0
anna,8.006367567650246,NA,1,0
alma,7.600902459542082,NA,1,0
kallman,8.318742252692399,NA,0,0
bror,8.086410275323782,NA,0,0
elsa,7.495541943884256,NA,1,0
carl,8.536995818712418,NA,0,0
johan,8.431635303054591,NA,0,0
hilma,6.646390514847729,1,1,1
torsten,7.644919344958857,NA,0,0
ernst,7.937374696163295,0,0,1
elsa,7.352441100243583,NA,1,0
ernst,8.880446450715093,NA,0,0
erik,7.753623546559746,NA,0,0
gustaf,8.856518497019858,NA,0,0
märta,8.006367567650246,NA,1,0
tyra,8.006367567650246,NA,1,0
karl,8.558335134747413,NA,0,0
jenny,6.684611727667927,NA,1,0
gustaf,8.863615758890619,NA,0,0
axel,8.459564078579602,NA,0,0
august,8.224163512637862,0,0,1
antti,8.25582842728183,NA,0,0
toivo,8.476371196895983,NA,0,0
axel,8.391629968440892,NA,0,0
erik,8.40737832540903,NA,0,0
anna,8.146129510025405,NA,1,0
guda,8.146129510025405,NA,0,0
karin,8.146129510025405,NA,1,0
rut,7.859413154693583,NA,0,0
kerstin,7.820037989458753,NA,1,0
elin,7.824046010856292,1,1,1
maria,7.882314918980268,NA,1,0
astrid,7.313220387090301,NA,0,0
frans,8.210668031162976,1,0,1
carl,8.006367567650246,NA,0,0
harald,8.294049640102028,NA,0,0
axel,8.294049640102028,NA,0,0
axel,8.494947582468917,NA,0,0
erik,8.53503310954457,NA,0,0
